TRADE DATE,NASDAQOMX/NQFI/INDEX VALUE,NASDAQOMX/NQFI/TOTAL MARKET VALUE,NASDAQOMX/NQES/INDEX VALUE,NASDAQOMX/NQES/TOTAL MARKET VALUE,NASDAQOMX/NQFR/INDEX VALUE,NASDAQOMX/NQFR/TOTAL MARKET VALUE,NASDAQOMX/NQRU/INDEX VALUE,NASDAQOMX/NQRU/TOTAL MARKET VALUE,NASDAQOMX/NQTR/INDEX VALUE,NASDAQOMX/NQTR/TOTAL MARKET VALUE,NASDAQOMX/NQKR/INDEX VALUE,NASDAQOMX/NQKR/TOTAL MARKET VALUE,NASDAQOMX/NQMA/INDEX VALUE,NASDAQOMX/NQMA/TOTAL MARKET VALUE,NASDAQOMX/NQPL/INDEX VALUE,NASDAQOMX/NQPL/TOTAL MARKET VALUE,NASDAQOMX/NQIT/INDEX VALUE,NASDAQOMX/NQIT/TOTAL MARKET VALUE,NASDAQOMX/NQCL/INDEX VALUE,NASDAQOMX/NQCL/TOTAL MARKET VALUE,NASDAQOMX/NQTH/INDEX VALUE,NASDAQOMX/NQTH/TOTAL MARKET VALUE,NASDAQOMX/NQGR/INDEX VALUE,NASDAQOMX/NQGR/TOTAL MARKET VALUE,NASDAQOMX/NQID/INDEX VALUE,NASDAQOMX/NQID/TOTAL MARKET VALUE,NASDAQOMX/NQCN/INDEX VALUE,NASDAQOMX/NQCN/TOTAL MARKET VALUE,NASDAQOMX/NQSE/INDEX VALUE,NASDAQOMX/NQSE/TOTAL MARKET VALUE,NASDAQOMX/NQMX/INDEX VALUE,NASDAQOMX/NQMX/TOTAL MARKET VALUE,NASDAQOMX/NQPH/INDEX VALUE,NASDAQOMX/NQPH/TOTAL MARKET VALUE,NASDAQOMX/NQPE/INDEX VALUE,NASDAQOMX/NQPE/TOTAL MARKET VALUE,NASDAQOMX/NQJP/INDEX VALUE,NASDAQOMX/NQJP/TOTAL MARKET VALUE,NASDAQOMX/NQCH/INDEX VALUE,NASDAQOMX/NQCH/TOTAL MARKET VALUE,NASDAQOMX/NQCA/INDEX VALUE,NASDAQOMX/NQCA/TOTAL MARKET VALUE,NASDAQOMX/NQNO/INDEX VALUE,NASDAQOMX/NQNO/TOTAL MARKET VALUE,NASDAQOMX/NQAU/INDEX VALUE,NASDAQOMX/NQAU/TOTAL MARKET VALUE,NASDAQOMX/NQIN/INDEX VALUE,NASDAQOMX/NQIN/TOTAL MARKET VALUE,NASDAQOMX/NQDK/INDEX VALUE,NASDAQOMX/NQDK/TOTAL MARKET VALUE,NASDAQOMX/NQBR/INDEX VALUE,NASDAQOMX/NQBR/TOTAL MARKET VALUE,NASDAQOMX/NQEG/INDEX VALUE,NASDAQOMX/NQEG/TOTAL MARKET VALUE,NASDAQOMX/NQDE/INDEX VALUE,NASDAQOMX/NQDE/TOTAL MARKET VALUE,NASDAQOMX/NQIE/INDEX VALUE,NASDAQOMX/NQIE/TOTAL MARKET VALUE,NASDAQOMX/NQPT/INDEX VALUE,NASDAQOMX/NQPT/TOTAL MARKET VALUE,NASDAQOMX/NQGB/INDEX VALUE,NASDAQOMX/NQGB/TOTAL MARKET VALUE,NASDAQOMX/NQHU/INDEX VALUE,NASDAQOMX/NQHU/TOTAL MARKET VALUE,NASDAQOMX/NQIL/INDEX VALUE,NASDAQOMX/NQIL/TOTAL MARKET VALUE,NASDAQOMX/NQNL/INDEX VALUE,NASDAQOMX/NQNL/TOTAL MARKET VALUE,NASDAQOMX/NQSG/INDEX VALUE,NASDAQOMX/NQSG/TOTAL MARKET VALUE,NASDAQOMX/NQMY/INDEX VALUE,NASDAQOMX/NQMY/TOTAL MARKET VALUE,NASDAQOMX/NQTW/INDEX VALUE,NASDAQOMX/NQTW/TOTAL MARKET VALUE,NASDAQOMX/NQAT/INDEX VALUE,NASDAQOMX/NQAT/TOTAL MARKET VALUE,NASDAQOMX/NQCO/INDEX VALUE,NASDAQOMX/NQCO/TOTAL MARKET VALUE,NASDAQOMX/NQBE/INDEX VALUE,NASDAQOMX/NQBE/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/INDEX VALUE
5/30/2007,2268.62,2.421E+11,2039.37,5.32347E+11,1629.6,1.48091E+12,1340.46,2.83465E+11,868.19,53762146505,996.15,5.3713E+11,1354.25,20134723876,1800.14,76279752099,2916.67,5.89539E+11,758.61,53141508366,491.03,68540048190,7574.65,1.19249E+11,620.16,51028788363,853.95,5.60232E+11,1200.99,4.67212E+11,1004.1,2.06224E+11,541.28,24506975433,585.93,14489027923,1478.07,3.05677E+12,1078.26,1.05731E+12,1078.83,1.32179E+12,1363.06,1.64119E+11,1098.63,9.18343E+11,964.36,3.50698E+11,1063.35,1.56434E+11,1008.77,3.37924E+11,2113.85,28606809619,1337.58,1.22311E+12,3011.04,1.28933E+11,3307.32,58521578336,1320.01,3.00865E+12,2026.13,21664375727,1081.69,82925356489,1659.04,5.70256E+11,984.57,2.48617E+11,750.82,1.45201E+11,1051.1,4.37031E+11,2191.68,81536682398,481.32,12619013643,1819.9,1.99759E+11,,
5/31/2007,2302.72,2.45738E+11,2072.85,5.41086E+11,1649.46,1.49896E+12,1378.42,2.91492E+11,891.16,55184089105,1021.55,5.50823E+11,1402.49,20851898110,1846.99,78265010243,2933.51,5.92941E+11,767.42,53758679827,491.04,68541809694,7689.68,1.2106E+11,629.82,51823410035,876.12,5.74777E+11,1218.82,4.74145E+11,1012.81,2.08014E+11,554.29,25096051394,623.68,15422322375,1493.76,3.08921E+12,1085.96,1.06486E+12,1083.65,1.3277E+12,1397.7,1.6829E+11,1118.6,9.3503E+11,979.87,3.5634E+11,1077.03,1.58447E+11,1019.4,3.41483E+11,2132.86,28864130625,1361.24,1.24473E+12,3024.08,1.29492E+11,3370.7,59642997714,1326.04,3.0224E+12,2084.6,22289523512,1081.86,82938676503,1680.62,5.77673E+11,986.07,2.48998E+11,757.38,1.4647E+11,1049.93,4.36544E+11,2229.33,82937155966,495.14,12981444497,1840.62,2.02034E+11,,
6/1/2007,2333.05,2.48975E+11,2090.34,5.45652E+11,1659.86,1.50841E+12,1427.28,3.01823E+11,884.67,54782158226,1034.57,5.57844E+11,1388.62,20645687605,1878.01,79579761052,2923.21,5.90861E+11,773.92,54214085347,505.35,70538962599,7644.1,1.20342E+11,629.82,51823410035,882.66,5.79063E+11,1226.42,4.77101E+11,1030.94,2.11737E+11,569.43,25781519713,634.5,15689921183,1500.96,3.1041E+12,1090.18,1.069E+12,1094.13,1.34053E+12,1410.16,1.69789E+11,1127.65,9.42598E+11,985.72,3.58467E+11,1071.76,1.57671E+11,1055.96,3.53729E+11,2130.81,28836327738,1374.21,1.2566E+12,3053.62,1.30756E+11,3347.39,59230455464,1337.22,3.04788E+12,2097.43,22426720116,1081.76,82930749906,1683.27,5.78582E+11,994.83,2.5121E+11,765.13,1.4797E+11,1064.15,4.42455E+11,2242.27,83418862835,499.87,13105521327,1840.89,2.02063E+11,,
6/4/2007,2349.91,2.50774E+11,2088.42,5.45151E+11,1657.64,1.50639E+12,1428.93,3.02173E+11,879.06,54435282056,1050.43,5.66395E+11,1395.2,20743488566,1885.35,79890557615,2916.51,5.89505E+11,776.08,54365499202,518.01,72306816414,7605.7,1.19738E+11,643.73,52968070955,882.86,5.79196E+11,1222.18,4.75454E+11,1032.75,2.1211E+11,587.73,26610222454,636.83,15747577587,1507.97,3.1186E+12,1091.68,1.07048E+12,1103.36,1.35185E+12,1415.35,1.70415E+11,1141.45,9.54132E+11,980.46,3.56552E+11,1078.92,1.58725E+11,1050.32,3.5184E+11,2147.11,29056985430,1378.34,1.26037E+12,3067.93,1.31369E+11,3338.08,59065863995,1341.62,3.0579E+12,2068.93,22121988204,1090.51,83601196862,1694.16,5.82326E+11,1004.51,2.53652E+11,764.1,1.46763E+11,1070.79,4.45218E+11,2256.09,83932937202,507.45,13304103263,1845.39,2.02558E+11,,
6/5/2007,2337.37,2.49437E+11,2082.35,5.43565E+11,1648.71,1.49828E+12,1433.41,3.03121E+11,884.92,54798225733,1053.04,5.67801E+11,1411.48,20985491916,1886.04,79920065869,2933.99,5.93038E+11,777.68,54477593460,509.96,71182245835,7608.3,1.19778E+11,636.84,52401145836,888.87,5.83141E+11,1226.24,4.77034E+11,1032.56,2.1207E+11,582.14,26356932192,645.41,15959687865,1512.18,3.12731E+12,1087.05,1.06593E+12,1098.64,1.34606E+12,1418.94,1.70847E+11,1143.28,9.55664E+11,984.74,3.58109E+11,1082.04,1.59185E+11,1044.93,3.50035E+11,2144.36,29019708625,1374.66,1.25701E+12,2983.43,1.27751E+11,3316.18,58678294381,1335.76,3.04455E+12,2076.17,22199363310,1095.07,83951082006,1691.55,5.81429E+11,1000.69,2.5269E+11,766.81,1.47283E+11,1072.96,4.46119E+11,2239.04,83298683648,507.86,13314765793,1846.57,2.02686E+11,,
6/6/2007,2308.44,2.46349E+11,2024.25,5.284E+11,1617.14,1.46959E+12,1427.14,3.01794E+11,864.71,53546525329,1053.82,5.68222E+11,1410.37,20969024585,1837.88,77878996744,2884.64,5.83063E+11,766.21,53674220528,507.07,70778966527,7549.3,1.1885E+11,631.21,51937680508,887.77,5.82414E+11,1221.04,4.7501E+11,1005.95,2.06606E+11,574.47,26009481418,637.75,15770322383,1521.66,3.14693E+12,1073.73,1.05287E+12,1086.15,1.33077E+12,1389.47,1.67299E+11,1137.36,9.50711E+11,962.28,3.49943E+11,1059.5,1.55867E+11,1006.58,3.3719E+11,2134.36,28884478952,1337.51,1.22303E+12,2902.86,1.24301E+11,3265.39,57779506361,1310.59,2.98717E+12,2030.18,21707600086,1078.31,82666097249,1661.7,5.71169E+11,998.01,2.52012E+11,764.38,1.46817E+11,1073.49,4.46338E+11,2197.21,81742480350,501.36,13144401932,1809.56,1.98625E+11,,
6/7/2007,2274.49,2.42726E+11,1989.81,5.1941E+11,1589.14,1.44414E+12,1405.97,2.97318E+11,842.45,52168128818,1056.56,5.69703E+11,1398.36,20790425287,1832.14,77635744941,2851.51,5.76367E+11,752.64,52723737014,505.76,70597007917,7475.84,1.17693E+11,630.91,51913327890,885.32,5.80809E+11,1172.81,4.56247E+11,984.67,2.02235E+11,566.12,25631597431,629.83,15574417122,1516.97,3.13721E+12,1053.79,1.03331E+12,1064.61,1.30437E+12,1378.27,1.6595E+11,1138.48,9.51654E+11,957.82,3.4832E+11,1034.21,1.52148E+11,1005,3.36658E+11,2102.07,28447398905,1314.95,1.20241E+12,2888.65,1.23692E+11,3229.98,57152971476,1298.02,2.95855E+12,2010.45,21496638149,1061.74,81395554256,1646.82,5.66053E+11,990.95,2.50228E+11,759.88,1.45952E+11,1078.33,4.48351E+11,2190.69,81499643539,497.94,13054714791,1782.32,1.95634E+11,,
6/8/2007,2264.59,2.4167E+11,1987.25,5.18741E+11,1574.77,1.43108E+12,1400.55,2.96171E+11,823.27,50980439672,1037.2,5.5926E+11,1383.06,20562994575,1799.92,76270557782,2815.89,5.69167E+11,762.48,53412961428,500.28,69831296153,7427.3,1.16929E+11,602.01,49535182674,873.94,5.73344E+11,1167.07,4.54013E+11,987.77,2.02871E+11,558.76,25298185524,627.15,15508275519,1493.73,3.08916E+12,1045.07,1.02476E+12,1071.82,1.31321E+12,1357.45,1.63443E+11,1121.77,9.37681E+11,938.68,3.41359E+11,1021.73,1.50311E+11,1005.67,3.36884E+11,2106.74,28510620809,1300.96,1.18962E+12,2855.88,1.22289E+11,3217.31,56928787779,1287.85,2.93536E+12,1963.79,20997728759,1056.52,80995787073,1631.98,5.60952E+11,973.12,2.45728E+11,743.11,1.4273E+11,1070.42,4.45063E+11,2157.29,80257171914,493.32,12933780928,1766.66,1.93915E+11,,
6/11/2007,2289.46,2.44323E+11,2001.51,5.22465E+11,1587.86,1.44298E+12,1399.83,2.96019E+11,836.06,51772559409,1032.77,5.56872E+11,1390.3,20670613250,1820.42,77139479009,2823.14,5.70633E+11,770.3,53960627598,502.26,70108705952,7437.5,1.1709E+11,611.56,50321121604,879,5.76664E+11,1175.43,4.57268E+11,1003.12,2.06024E+11,558.46,25284606120,635.95,15725826796,1495.41,3.09263E+12,1048.78,1.0284E+12,1074.23,1.31616E+12,1368.55,1.64779E+11,1119.02,9.3538E+11,947.11,3.44425E+11,1034.39,1.52173E+11,1021.71,3.42258E+11,2106.54,28507881301,1321.07,1.20801E+12,2891.39,1.2381E+11,3252.99,57560233260,1299.68,2.96232E+12,1983.21,21205373601,1052.56,80692278325,1641.08,5.64083E+11,985.49,2.48851E+11,745.39,1.43169E+11,1075.92,4.47349E+11,2182.28,81186762884,494.73,12970642385,1789.41,1.96413E+11,,
6/12/2007,2254.95,2.40641E+11,1971.56,5.14646E+11,1572.66,1.42917E+12,1398.24,2.95684E+11,829.06,51338954610,1043.71,5.62773E+11,1383.95,20576189144,1803.66,76429209170,2806.81,5.67332E+11,770.2,53953623858,495.24,69128410041,7382.41,1.16222E+11,625.46,51464337449,881.22,5.7812E+11,1149.39,4.47135E+11,994.28,2.04209E+11,570.62,25835570937,634.24,15683654490,1488.51,3.07836E+12,1042.47,1.02222E+12,1062.85,1.30222E+12,1348.71,1.62391E+11,1121.45,9.37414E+11,947.87,3.44701E+11,1022.76,1.50463E+11,1008.93,3.37977E+11,2103.63,28468610227,1312.13,1.19983E+12,2866.94,1.22763E+11,3247.55,57463958841,1296.91,2.956E+12,1973.97,21106635024,1043.3,79982385216,1629.64,5.60151E+11,989.04,2.49747E+11,752.79,1.4459E+11,1078.91,4.48593E+11,2168.1,80659512866,497.44,13041597917,1776.93,1.95042E+11,,
6/13/2007,2259.37,2.41113E+11,1977.28,5.1614E+11,1578.72,1.43467E+12,1411.21,2.98427E+11,833.5,51613946304,1037.5,5.59423E+11,1372.02,20398807758,1822.64,77233338320,2817.73,5.6954E+11,774.51,54255776118,483.26,67455277126,7356.15,1.15809E+11,611.96,50353789329,882,5.78633E+11,1156.09,4.49745E+11,998.81,2.05139E+11,559.96,25352676004,645.32,15957569882,1476.05,3.05259E+12,1037.45,1.01729E+12,1071.36,1.31264E+12,1356.74,1.63358E+11,1109.55,9.27466E+11,935.75,3.40292E+11,1026.77,1.51053E+11,1031.89,3.45666E+11,2089.39,28275801775,1311.56,1.19931E+12,2851.14,1.22086E+11,3257.02,57631504145,1303.97,2.97209E+12,1996.33,21345727715,1047.7,80319830100,1631.88,5.60921E+11,984.56,2.48615E+11,741.5,1.42422E+11,1074.48,4.46752E+11,2157.85,80277928566,509.16,13348967581,1782.34,1.95636E+11,,
