TRADE DATE,NASDAQOMX/NQGR8000/INDEX VALUE,NASDAQOMX/NQGR8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/INDEX VALUE,NASDAQOMX/NQGB8000/TOTAL MARKET VALUE,NASDAQOMX/NQGB8000/INDEX VALUE,NASDAQOMX/NQCN8000/TOTAL MARKET VALUE,NASDAQOMX/NQCN8000/INDEX VALUE,NASDAQOMX/NQCH8000/TOTAL MARKET VALUE,NASDAQOMX/NQCH8000/INDEX VALUE,NASDAQOMX/NQBE8000/TOTAL MARKET VALUE,NASDAQOMX/NQBE8000/INDEX VALUE,NASDAQOMX/NQAU8000/TOTAL MARKET VALUE,NASDAQOMX/NQAU8000/INDEX VALUE,NASDAQOMX/NQJP8000/TOTAL MARKET VALUE,NASDAQOMX/NQJP8000/INDEX VALUE,NASDAQOMX/NQKR8000/TOTAL MARKET VALUE,NASDAQOMX/NQKR8000/INDEX VALUE,NASDAQOMX/NQIL8000/TOTAL MARKET VALUE,NASDAQOMX/NQIL8000/INDEX VALUE,NASDAQOMX/NQTW8000/TOTAL MARKET VALUE,NASDAQOMX/NQTW8000/INDEX VALUE,NASDAQOMX/NQIN8000/TOTAL MARKET VALUE,NASDAQOMX/NQIN8000/INDEX VALUE,NASDAQOMX/NQFR8000/TOTAL MARKET VALUE,NASDAQOMX/NQFR8000/INDEX VALUE,NASDAQOMX/NQIT8000/TOTAL MARKET VALUE,NASDAQOMX/NQIT8000/INDEX VALUE,NASDAQOMX/NQEG8000/TOTAL MARKET VALUE,NASDAQOMX/NQEG8000/INDEX VALUE,NASDAQOMX/NQDK8000/TOTAL MARKET VALUE,NASDAQOMX/NQDK8000/INDEX VALUE,NASDAQOMX/NQES8000/TOTAL MARKET VALUE,NASDAQOMX/NQES8000/INDEX VALUE,NASDAQOMX/NQTR8000/TOTAL MARKET VALUE,NASDAQOMX/NQTR8000/INDEX VALUE,NASDAQOMX/NQSE8000/TOTAL MARKET VALUE,NASDAQOMX/NQSE8000/INDEX VALUE,NASDAQOMX/NQTH8000/TOTAL MARKET VALUE,NASDAQOMX/NQTH8000/INDEX VALUE,NASDAQOMX/NQNL8000/TOTAL MARKET VALUE,NASDAQOMX/NQNL8000/INDEX VALUE,NASDAQOMX/NQCA8000/TOTAL MARKET VALUE,NASDAQOMX/NQCA8000/INDEX VALUE,NASDAQOMX/NQSG8000/TOTAL MARKET VALUE,NASDAQOMX/NQSG8000/INDEX VALUE,NASDAQOMX/NQPL8000/TOTAL MARKET VALUE,NASDAQOMX/NQPL8000/INDEX VALUE,NASDAQOMX/NQMY8000/TOTAL MARKET VALUE,NASDAQOMX/NQMY8000/INDEX VALUE,NASDAQOMX/NQPH8000/TOTAL MARKET VALUE,NASDAQOMX/NQPH8000/INDEX VALUE,NASDAQOMX/NQDE8000/TOTAL MARKET VALUE,NASDAQOMX/NQDE8000/INDEX VALUE,NASDAQOMX/NQFI8000/TOTAL MARKET VALUE,NASDAQOMX/NQFI8000/INDEX VALUE
6/5/2001,7330.95,15828962084,24665532987,338.36,3.17551E+11,1323.57,3258921984,403.07,2.06633E+11,1202.07,34435529429,2592.94,1.00567E+11,453.26,1.86187E+11,1307.79,10998155155,350.37,6575790649,629.26,24146527266,722.56,4531181359,127.37,1.10049E+11,1072.38,76464253023,2521.46,,,10348140545,577.7,89196799187,1304.42,9413754118,209.06,41392204485,453.97,4155756121,180.53,1.32742E+11,1844.92,1.35415E+11,364.58,27663263610,412.4,1817124205,317.65,10323159184,227.42,3007557082,236.44,1.83883E+11,1765.46,,
6/6/2001,7301.59,15765555165,24666138332,338.37,3.1689E+11,1320.82,3280054041,405.68,2.03205E+11,1182.13,34726553252,2614.86,1.02025E+11,459.83,1.85723E+11,1304.52,11006710186,350.64,6631249409,634.57,24945944396,746.48,4519535119,127.04,1.10281E+11,1074.63,75681151737,2495.64,,,10488058421,585.51,88998655006,1301.52,9909488348,220.07,41015355148,449.84,4118075049,178.9,1.32661E+11,1843.79,1.36017E+11,366.2,27715565130,413.18,1817386583,317.69,10271245709,226.28,2978573358,234.16,1.81867E+11,1746.1,,
6/7/2001,7592.1,16392830225,24460306789,335.55,3.19928E+11,1333.48,3289374264,406.83,2.03635E+11,1184.63,34481592827,2596.41,1.03978E+11,468.63,1.87206E+11,1314.94,11039737562,351.7,6585800404,630.22,24161360092,723.01,4551039487,127.93,1.09873E+11,1070.66,76692167877,2528.97,,,10325201117,576.42,88808790334,1298.74,10177648301,226.02,40479104446,443.96,4111999787,178.63,1.32458E+11,1840.96,1.37732E+11,370.82,27866622631,415.43,1788554340,312.65,10443788539,230.08,2988075189,234.91,1.71846E+11,1649.89,,
6/8/2001,7533.06,16265336976,24645533640,338.09,3.17209E+11,1322.15,3265643962,403.9,2.02494E+11,1178,34483696991,2596.57,1.0418E+11,469.55,1.86235E+11,1308.12,11618073657,370.12,6585800404,630.22,24252147648,725.72,4605322843,129.45,1.10083E+11,1072.7,76899476968,2535.81,,,10388258886,579.94,89119976762,1303.29,10457599528,232.24,40095368088,439.75,4210084442,182.89,1.3237E+11,1839.74,1.37488E+11,370.16,28479419023,424.57,1742702607,304.64,10541902176,232.24,2992639952,235.27,1.81611E+11,1743.64,,
6/11/2001,7296.81,15755245824,24394118529,334.64,3.10309E+11,1293.39,3190953883,394.66,2.00996E+11,1169.28,33945952733,2556.08,1.03961E+11,468.56,1.83809E+11,1291.08,11514288177,366.81,6532017431,625.07,24391152266,729.88,4622010995,129.92,1.07941E+11,1051.84,76553890914,2524.41,,,10263499904,572.98,88381181028,1292.49,9736774725,216.23,39534529125,433.6,4156700507,180.57,1.2968E+11,1802.37,1.37945E+11,371.39,28074704106,418.53,1708521366,298.66,10687312722,235.44,3044938991,239.38,1.79631E+11,1724.63,,
6/12/2001,7381.16,15937370469,24454299275,335.46,3.07387E+11,1281.21,3166458256,391.63,1.98265E+11,1153.39,33934074542,2555.18,1.05213E+11,474.2,1.76834E+11,1242.08,11544102187,367.76,6408000406,613.21,24754804397,740.76,4567887799,128.4,1.06768E+11,1040.41,76478493424,2521.93,,,10438965372,582.77,87392445327,1278.03,9485021349,210.64,40000626709,438.71,4142523450,179.96,1.28705E+11,1788.81,1.38029E+11,371.62,28197461443,420.36,1778186804,310.84,10941769755,241.05,3041968240,239.15,1.77966E+11,1708.65,,
6/13/2001,7349.08,15868103722,24637649392,337.98,3.10806E+11,1295.46,3114707568,385.23,2.00401E+11,1165.82,34149063707,2571.37,1.07043E+11,482.45,1.77483E+11,1246.65,11665150776,371.62,6557365627,627.5,24693339609,738.93,4568044881,128.41,1.0764E+11,1048.9,76798392791,2532.48,,,10569083616,590.04,88619541377,1295.98,9035036909,200.65,41426103482,454.35,4352331016,189.07,1.30224E+11,1809.93,1.39262E+11,374.94,28350647142,422.65,1749896936,305.9,11308463449,249.13,3069981175,241.35,1.80077E+11,1728.91,,
6/14/2001,7347.32,15864295866,24989223512,342.8,3.12473E+11,1302.4,2952578207,365.18,1.97878E+11,1151.14,34186478390,2574.19,1.07031E+11,482.4,1.76006E+11,1236.27,11621527815,370.23,6386091662,611.11,24124450876,721.9,4499880131,126.49,1.0788E+11,1051.24,76594476603,2525.75,,,10658145939,595.01,89307696548,1306.04,9812828760,217.92,41489171184,455.04,4301603228,186.87,1.30275E+11,1810.63,1.37429E+11,370.01,28200892042,420.42,1760281945,307.71,11445604264,252.15,3107283748,244.28,1.79128E+11,1719.8,,
6/15/2001,7328.48,15823613324,25263552302,346.57,3.11628E+11,1298.88,2962500673,366.41,1.97867E+11,1151.08,33929429447,2554.83,1.0743E+11,484.19,1.77194E+11,1244.62,11901688235,379.16,6383028277,610.82,24328926277,728.02,4454081678,125.2,1.07121E+11,1043.84,76523874633,2523.42,,,10929783892,610.17,89025236594,1301.91,9731752630,216.12,42678528455,468.08,4324293939,187.86,1.2756E+11,1772.9,1.3501E+11,363.49,28331257665,422.36,1768248327,309.1,10976651417,241.82,3097588623,243.52,1.77253E+11,1701.8,,
6/18/2001,7291.71,15744235201,24933020152,342.03,3.09913E+11,1291.73,2924711964,361.73,1.96686E+11,1144.21,34034355283,2562.73,1.04921E+11,472.88,1.73559E+11,1219.08,11564403592,368.41,6415637303,613.94,23978954008,717.55,4388596312,123.36,1.05738E+11,1030.37,75898412823,2502.8,,,10787848791,602.25,85948209450,1256.91,8875901550,197.12,42268204809,463.58,4193104693,182.16,1.28681E+11,1788.48,1.34688E+11,362.63,28036095248,417.96,1754690811,306.73,10770252576,237.27,3049522629,239.74,1.78357E+11,1712.4,,
6/19/2001,7206.64,15560537776,25222034912,346,3.10008E+11,1292.13,2939025150,363.5,1.99077E+11,1158.12,33874383734,2550.69,1.0504E+11,473.42,1.71004E+11,1201.14,11336448267,361.15,6427323285,615.06,24275329074,726.42,4489606136,126.2,1.06459E+11,1037.39,75444533361,2487.83,,,10984498201,613.23,86459532258,1264.39,8647696621,192.05,41560947235,455.82,4200077760,182.46,1.27146E+11,1767.14,1.35093E+11,363.72,27848135177,415.16,1781907955,311.49,10942926036,241.07,2998955278,235.77,1.7871E+11,1715.79,,
6/20/2001,7076.35,15279214095,25186277134,345.51,3.10641E+11,1294.77,2940792542,363.72,1.94628E+11,1132.24,34013762484,2561.18,1.05969E+11,477.61,1.72041E+11,1208.42,11164768910,355.68,6354376485,608.08,24281062110,726.59,4571633029,128.51,1.05355E+11,1026.63,74879562818,2469.2,,,10995481330,613.84,86557034044,1265.81,8415896681,186.9,41046169781,450.18,4198016385,182.37,1.26263E+11,1754.87,1.35789E+11,365.59,27701398438,412.97,1753893606,306.6,10869297372,239.45,2974470387,233.84,1.76231E+11,1691.99,,
6/21/2001,7072.65,15271231072,25575529015,350.85,3.12161E+11,1301.11,3029446442,374.69,1.96049E+11,1140.5,34151949025,2571.59,1.05792E+11,476.81,1.79162E+11,1258.44,11020427274,351.08,6303193210,603.18,24032285748,719.14,4579795535,128.74,1.06231E+11,1035.17,74626120444,2460.85,,,10945230525,611.04,85767656808,1254.27,8400438109,186.56,40940257531,449.02,4153095483,180.42,1.29242E+11,1796.27,1.37352E+11,369.8,27811924652,414.62,1768853648,309.21,10961487270,241.48,2995542823,235.5,1.78732E+11,1716,,
6/22/2001,6968.2,15045693408,25979523743,356.39,3.1535E+11,1314.4,3044648117,376.57,1.98386E+11,1154.1,34192048674,2574.61,1.05745E+11,476.6,1.79953E+11,1264,11046935231,351.93,6289636971,601.88,23734832842,710.24,4510906702,126.8,1.08522E+11,1057.5,75035102380,2474.33,,,11046144976,616.67,85679111797,1252.97,8512016074,189.03,41025857224,449.96,4186505810,181.87,1.31169E+11,1823.06,1.37548E+11,370.33,28363838837,422.84,1776967606,310.63,10910164822,240.35,2975060186,233.89,1.80337E+11,1731.42,,
6/25/2001,6784.3,14648628928,25947805366,355.95,3.15024E+11,1313.04,3106958434,384.27,1.9945E+11,1160.29,34304965147,2583.11,1.06182E+11,478.57,1.78641E+11,1254.78,11087508723,353.22,6360016502,608.61,23748612463,710.66,4441379824,124.84,1.10474E+11,1076.51,76285549621,2515.57,,,11398198498,636.32,86194862652,1260.52,8123075389,180.4,41327813695,453.27,4203866618,182.62,1.32856E+11,1846.5,1.38046E+11,371.66,27489754444,409.81,1788406618,312.63,10952357571,241.28,2935998965,230.82,1.79376E+11,1722.18,,
6/26/2001,6576.08,14199029925,26025203247,357.01,3.07404E+11,1281.28,3092069107,382.43,1.95554E+11,1137.62,34090491688,2566.96,1.07802E+11,485.87,1.79705E+11,1262.25,11031511384,351.43,6355490083,608.18,23491925070,702.97,4532034609,127.39,1.07973E+11,1052.15,75627733261,2493.87,,,11264313834,628.85,84620411538,1237.49,8412447287,186.82,40925903929,448.86,4223802407,183.49,1.31703E+11,1830.48,1.35984E+11,366.12,27667769289,412.47,1756541698,307.06,11056114803,243.57,2926203295,230.05,1.77752E+11,1706.6,,
6/27/2001,6712.19,14492926796,26005257826,356.74,3.1145E+11,1298.14,3125220005,386.53,1.942E+11,1129.74,34015833704,2561.34,1.06441E+11,479.74,1.78994E+11,1257.26,11292555778,359.75,6444612585,616.71,23582448928,705.68,4513735272,126.88,1.07541E+11,1047.94,75415360641,2486.87,,,11365932653,634.52,85003098373,1243.09,8590226741,190.77,41140480863,451.21,4256132371,184.89,1.30965E+11,1820.22,1.32944E+11,357.93,27241320522,406.11,1759822686,307.63,10911474112,240.38,2905359282,228.41,1.77104E+11,1700.38,,
6/28/2001,6598.21,14246830038,25827004030,354.3,3.11145E+11,1296.87,3069864629,379.68,1.95095E+11,1134.95,33853140539,2549.09,1.05218E+11,474.22,1.7628E+11,1238.2,11279883437,359.35,6523024949,624.21,23472433759,702.39,4492943808,126.29,1.07461E+11,1047.16,75099319445,2476.45,,,11483031604,641.06,84266979652,1232.32,8474731932,188.21,41434080458,454.43,4239159975,184.16,1.29983E+11,1806.57,1.33868E+11,360.42,27173490477,405.1,1740590769,304.27,10905751511,240.25,2892690783,227.41,1.77815E+11,1707.2,,
6/29/2001,6695.95,14457867224,25857219018,354.71,3.10673E+11,1294.91,3093549139,382.61,1.94957E+11,1134.15,34139038405,2570.62,1.07059E+11,482.52,1.79169E+11,1258.49,11455467394,364.94,6519896079,623.91,23933466016,716.19,4493100058,126.3,1.07879E+11,1051.23,75299354345,2483.05,,,11523890683,643.34,84719349076,1238.94,8523666018,189.29,41473060654,454.86,4226568147,183.61,1.32377E+11,1839.84,1.36208E+11,366.72,27436107327,409.01,1702652347,297.64,10907265064,240.29,2855554057,224.49,1.79137E+11,1719.89,,
7/2/2001,6682.29,14872195917,26432428523,357.39,3.18783E+11,1324.58,3068995935,379.21,1.95903E+11,1148.52,35136158125,2603.79,1.041E+11,468.09,1.87036E+11,1250.09,11507313150,366.31,6633066524,632.71,24538716793,706.1,4505398024,124.49,1.11616E+11,1076.94,78729106724,2524.51,,,11263188565,631.06,87468878899,1279.11,8654177190,191.77,41785497991,457.44,4259797327,180.98,1.36758E+11,1880.61,1.38312E+11,367.28,27058053562,403.42,1730249559,302.46,11154735811,240.15,2772376781,217.85,1.80089E+11,1725.54,,
7/3/2001,6516.18,14502487839,26233303380,354.7,3.12208E+11,1297.26,3085885971,381.3,1.94771E+11,1141.88,34766030640,2576.36,1.04396E+11,469.43,1.88681E+11,1261.09,11373729005,362.06,6595359276,629.11,24342114056,700.45,4477427660,123.71,1.10917E+11,1070.19,78186400391,2507.11,,,11094069721,621.58,86734708817,1268.38,8455543342,187.36,41641561963,455.86,4290903475,182.3,1.35688E+11,1865.89,1.41038E+11,374.52,27025640537,402.94,1717213062,300.18,11325832205,243.83,2800759670,220.08,1.79227E+11,1717.29,,
7/5/2001,6277.17,13970544176,25316171399,342.3,3.07117E+11,1276.1,3008185141,371.7,1.89081E+11,1108.52,34771917041,2576.8,1.0064E+11,452.54,1.82881E+11,1222.32,11343626186,361.1,6545212005,624.33,23239486622,668.72,4482151496,123.84,1.08899E+11,1050.72,77327742021,2479.58,,,11026473335,617.79,82172755729,1201.66,8439233317,187,40790812193,446.55,4227161773,179.6,1.34624E+11,1851.27,1.39683E+11,370.92,26645137514,397.27,1651926925,288.77,11756236791,253.1,2868642414,225.42,1.76285E+11,1689.1,,
7/6/2001,6337.78,14105436740,25198977464,340.71,3.00605E+11,1249.05,3014592845,372.49,1.85254E+11,1086.09,34490020792,2555.91,99017781555,445.24,1.78016E+11,1189.8,11137114283,354.53,6531348784,623.01,23454469692,674.9,4431615822,122.45,1.05884E+11,1021.64,77392406846,2481.65,,,10899304334,610.67,79088757208,1156.56,7283136410,161.39,39510181181,432.53,4239744114,180.13,1.3232E+11,1819.58,1.37611E+11,365.41,26246232930,391.32,1583052847,276.73,12066581689,259.78,2817630415,221.41,1.75853E+11,1684.96,,
7/9/2001,6081.82,13535768945,25077922693,339.08,2.9899E+11,1242.34,2953977379,365,1.86297E+11,1092.2,34443489383,2552.46,98408103673,442.5,1.7708E+11,1183.55,10770787319,342.86,6512150362,621.18,23193711160,667.4,4393013995,121.38,1.07184E+11,1034.18,77344814959,2480.12,,,10937943409,612.83,80724368510,1180.48,7321744826,162.24,38973182622,426.65,4140926116,175.93,1.32767E+11,1825.73,1.39333E+11,369.99,26116186022,389.38,1506231942,263.3,12177958673,262.18,2820593180,221.64,1.7824E+11,1707.83,,
7/10/2001,5979.01,13306962006,25151023949,340.06,3.00471E+11,1248.49,3013015038,372.3,1.86638E+11,1094.2,34877062543,2584.59,1.00569E+11,452.22,1.78434E+11,1192.59,10938312151,348.2,6539345496,623.77,22663068556,652.13,4358218342,120.42,1.06974E+11,1032.15,77790615223,2494.42,,,11141396952,624.23,80524453672,1177.56,6713862227,148.77,39517264343,432.61,4053206801,172.21,1.33276E+11,1832.73,1.38732E+11,368.39,26554514394,395.91,1523371056,266.3,12066144786,259.77,2806387769,220.53,1.76833E+11,1694.35,,
7/11/2001,5752.19,12802148217,24728803633,334.36,2.9518E+11,1226.51,2959024795,365.63,1.83369E+11,1075.04,35010099819,2594.45,1.00337E+11,451.17,1.76812E+11,1181.76,10781263160,343.2,6474338653,617.57,21697200207,624.34,4418074373,122.07,1.05732E+11,1020.17,77752625243,2493.2,,,11146038682,624.49,78133285694,1142.59,5865949303,129.98,39323638452,430.49,3871638772,164.49,1.30915E+11,1800.26,1.37677E+11,365.59,26288588074,391.95,1485746281,259.72,11707392285,252.05,2796541563,219.75,1.7505E+11,1677.27,,
7/12/2001,5861.94,13046410254,24677761191,333.67,3.00247E+11,1247.56,3003785751,371.16,1.86966E+11,1096.12,35186354176,2607.51,1.00169E+11,450.42,1.83166E+11,1224.23,10949309321,348.55,6552254975,625,21749146771,625.83,4496420918,124.24,1.03901E+11,1002.5,76581190596,2455.64,,,11004283530,616.55,76407900642,1117.36,6714547435,148.79,39236870330,429.54,3918550659,166.48,1.29347E+11,1778.7,1.39186E+11,369.6,26611005623,396.76,1561031692,272.88,11350385073,244.36,2800149676,220.04,1.74223E+11,1669.35,,
7/13/2001,5598.28,12459616474,24818565187,335.57,3.00807E+11,1249.88,3025750285,373.87,1.87516E+11,1099.35,35663874324,2642.9,1.00797E+11,453.24,1.79485E+11,1199.62,10624786340,338.22,6556155235,625.37,20731655982,596.56,4511673544,124.66,1.0507E+11,1013.78,76647495520,2457.76,,,10892373945,610.28,78972916006,1154.87,7036380577,155.92,39732243836,434.96,3820770946,162.33,1.29625E+11,1782.53,1.39773E+11,371.16,26067229882,388.65,1603263282,280.26,11590774040,249.54,2792599289,219.44,1.74525E+11,1672.24,,
7/16/2001,5407.11,12034125935,24697461683,333.93,2.99568E+11,1244.74,3001490339,370.87,1.88559E+11,1105.46,35794679683,2652.59,1.02302E+11,460.01,1.7815E+11,1190.7,10460820931,333,6603088378,629.85,19626589396,564.76,4491747253,124.11,1.05884E+11,1021.63,76377663944,2449.11,,,11109183353,622.43,79200388617,1158.2,6835462012,151.47,40168235602,439.74,3736485636,158.75,1.28509E+11,1767.17,1.39394E+11,370.15,25913341862,386.35,1635336832,285.87,12050224990,259.43,2762584821,217.08,1.75183E+11,1678.54,,
7/17/2001,5463.14,12158842636,24387251510,329.74,2.95074E+11,1226.06,2926610952,361.62,1.85345E+11,1086.62,35816463234,2654.21,1.007E+11,452.8,1.75541E+11,1173.26,10444899714,332.49,6550664600,624.85,19742989340,568.11,4518581201,124.85,1.05521E+11,1018.13,74958708091,2403.61,,,10986997698,615.58,79392336401,1161,6230276381,138.06,39634002093,433.89,3834939509,162.93,1.28919E+11,1772.81,1.40784E+11,373.84,25396857488,378.65,1612517544,281.88,12160104460,261.79,2718108603,213.59,1.73369E+11,1661.16,,
7/18/2001,5861.21,13044788311,24235784908,327.69,2.97324E+11,1235.41,2908378078,359.37,1.87865E+11,1101.39,36636172110,2714.95,1.03072E+11,463.47,1.73025E+11,1156.44,10270721530,326.95,6469509932,617.11,18955901108,545.46,4513686897,124.71,1.05266E+11,1015.67,75804537820,2430.73,,,11201103518,627.58,79275152517,1159.29,7064636990,156.54,39854689630,436.3,3837172019,163.03,1.29834E+11,1785.4,1.40506E+11,373.1,25278398510,376.89,1633289782,285.51,12343905650,265.75,2736150675,215.01,1.72857E+11,1656.25,,
7/19/2001,6273.44,13962247214,24439479644,330.44,3.00183E+11,1247.29,2873597103,355.07,1.90965E+11,1119.57,36771709047,2724.99,1.04087E+11,468.03,1.74437E+11,1165.88,10308644867,328.15,6556218709,625.38,19036889795,547.79,4532849416,125.24,1.073E+11,1035.3,75759887173,2429.3,,,11243996671,629.98,80671694166,1179.71,7692329288,170.45,40323703803,441.44,3836227977,162.99,1.30079E+11,1788.76,1.39754E+11,371.11,25039554050,373.33,1603626113,280.33,12462796183,268.31,2751369070,216.2,1.74842E+11,1675.27,,
7/20/2001,6036.12,13434062643,24266482416,328.11,2.99868E+11,1245.98,3007441826,371.61,1.90661E+11,1117.79,36669446559,2717.42,1.01914E+11,458.27,1.7462E+11,1167.1,10207212001,324.92,6562464986,625.97,19506359112,561.3,4435667244,122.56,1.0627E+11,1025.36,75694438223,2427.2,,,11180353551,626.41,80271786293,1173.86,7801569335,172.87,39895337889,436.75,3753669674,159.48,1.29508E+11,1780.91,1.39918E+11,371.54,25494552321,380.11,1555399326,271.9,12448193076,268,2737309594,215.1,1.71335E+11,1641.67,,
7/23/2001,6242.26,13892847369,24426006825,330.26,2.99587E+11,1244.82,2962078653,366,1.90556E+11,1117.17,36382166051,2696.13,1.0213E+11,459.24,1.66729E+11,1114.36,9873326221,314.3,6626982420,632.13,19254533470,554.05,4455495846,123.11,1.05576E+11,1018.66,75489919999,2420.65,,,11125862890,623.36,80852846550,1182.36,7897880701,175.01,39897434095,436.77,3716125594,157.88,1.29533E+11,1781.26,1.39385E+11,370.13,25216587871,375.97,1573818208,275.12,12266159828,264.08,2709475014,212.91,1.73404E+11,1661.5,,
7/24/2001,6365.97,14168182644,24404483000,329.97,2.98211E+11,1239.1,2943803429,363.74,1.88023E+11,1102.32,36625209977,2714.14,1.01429E+11,456.09,1.68265E+11,1124.63,9878901317,314.47,6612642665,630.76,18648212729,536.6,4382004126,121.08,1.05141E+11,1014.46,75465379138,2419.86,,,11030213824,618,81323498010,1189.24,7809920155,173.06,39586727250,433.37,3771597458,160.24,1.30301E+11,1791.82,1.40618E+11,373.4,25074586932,373.85,1580951184,276.36,12231630251,263.33,2682518454,210.79,1.71687E+11,1645.04,,
7/25/2001,6394.19,14230984611,24532179719,331.7,2.95569E+11,1228.12,2890394459,357.15,1.86656E+11,1094.31,36546629140,2708.31,1.00836E+11,453.42,1.71974E+11,1149.42,9899279731,315.12,6641717174,633.53,18996290092,546.62,4376068630,120.91,1.03849E+11,1002,75467976859,2419.94,,,11050649275,619.15,78533498737,1148.44,7306815088,161.91,39662349415,434.2,3734686550,158.67,1.27502E+11,1753.33,1.40253E+11,372.43,25334191139,377.72,1583391672,276.79,12252601880,263.79,2690839093,211.45,1.69295E+11,1622.12,,
7/26/2001,6452.1,14359873162,24501229455,331.28,2.94547E+11,1223.87,2892343585,357.39,1.86827E+11,1095.31,36067599923,2672.82,98814643956,444.33,1.74399E+11,1165.63,10266020939,326.8,6775280219,646.27,19771234745,568.92,4388460753,121.25,1.04564E+11,1008.9,75655511422,2425.96,,,10979915276,615.18,78711635622,1151.05,7696145967,170.54,39777078187,435.45,3733580690,158.63,1.25681E+11,1728.29,1.39126E+11,369.44,25513771229,380.4,1630238699,284.98,12366306312,266.23,2690786241,211.44,1.72585E+11,1653.64,,
7/27/2001,6556.07,14591278089,24353933262,329.29,3.00715E+11,1249.51,2909623504,359.52,1.88383E+11,1104.43,36101143931,2675.3,97284431767,437.45,1.73372E+11,1158.77,10439133775,332.31,6770442208,645.81,19579560214,563.4,4445395049,122.83,1.05351E+11,1016.49,75999871208,2437,,,10928444348,612.3,77922092800,1139.5,7407560616,164.14,40393092693,442.2,3693960281,156.94,1.27847E+11,1758.08,1.40269E+11,372.47,25715328846,383.4,1639028212,286.52,12376654979,266.46,2683997952,210.91,1.73244E+11,1659.96,,
7/30/2001,6401.43,14247113513,24567147066,332.17,3.01782E+11,1253.94,2825591884,349.14,1.90609E+11,1117.48,36461508101,2702.01,98293743810,441.99,1.69194E+11,1130.84,10346931826,329.37,6739789802,642.89,19579560214,563.4,4460176685,123.24,1.07235E+11,1034.67,77281688683,2478.1,,,11048085539,619,80275943611,1173.93,7583437479,168.04,40554665205,443.97,3627293246,154.11,1.30384E+11,1792.96,1.40342E+11,372.66,25787268771,384.48,1645647348,287.67,12662461531,272.61,2685345572,211.02,1.73655E+11,1663.9,,
7/31/2001,6522.09,14515650270,24484086325,331.05,3.06952E+11,1275.42,2796853788,345.59,1.91223E+11,1121.08,36523708806,2706.62,98555230209,443.16,1.72918E+11,1155.73,10459933718,332.97,6666231725,635.87,19240684691,553.65,4466843546,123.42,1.08675E+11,1048.56,77556681517,2486.92,,,11164638355,625.53,81770047995,1195.77,7580938319,167.98,41028126057,449.15,3582383314,152.2,1.31723E+11,1811.37,1.41554E+11,375.88,26452575740,394.39,1607062055,280.93,12642668854,272.18,2713979781,213.27,1.75581E+11,1682.36,,
